run_name,episode,mean_wr,std_wr,mean_reward_density
pbrs2_ql,10000,0.16712500000000002,0.004682080200082005,0.9300955677395403
pbrs2_ql,20000,0.18125000000000002,0.004308421984903525,0.9300955677395403
pbrs2_ql,30000,0.170875,0.006985476003823928,0.9300955677395403
pbrs2_ql,40000,0.19024999999999997,0.01153527199505933,0.9300955677395403
pbrs2_ql,50000,0.19374999999999998,0.009908960591303207,0.9300955677395403
pbrs2_ql,60000,0.20775,0.0046970735570139805,0.9300955677395403
pbrs2_ql,70000,0.191,0.012041594578792296,0.9300955677395403
pbrs2_ql,80000,0.20587499999999997,0.0032088744132483514,0.9300955677395403
pbrs2_ql,90000,0.200875,0.010303973748025563,0.9300955677395403
pbrs2_ql,100000,0.198625,0.0033048260166005632,0.9300955677395403
pbrs2_ql,110000,0.20487499999999997,0.0037479160876412302,0.9300955677395403
pbrs2_ql,120000,0.185875,0.00504201100752468,0.9300955677395403
pbrs2_ql,130000,0.184,0.008147085368400158,0.9300955677395403
pbrs2_ql,140000,0.20225,0.0031124748994971743,0.9300955677395403
pbrs2_ql,150000,0.19137500000000002,0.006137741848595465,0.9300955677395403
pbrs2_ql,160000,0.194125,0.006258743883560018,0.9300955677395403
pbrs2_ql,170000,0.174625,0.006377450509412046,0.9300955677395403
pbrs2_ql,180000,0.186875,0.006636781976229148,0.9300955677395403
pbrs2_ql,190000,0.18675,0.005080600358225398,0.9300955677395403
pbrs2_ql,200000,0.19025,0.0038487010795851665,0.9300955677395403
pbrs2_ql,210000,0.179125,0.005672025652269206,0.9300955677395403
pbrs2_ql,220000,0.167375,0.0018157298807917454,0.9300955677395403
pbrs2_ql,230000,0.1755,0.0026220221204253814,0.9300955677395403
pbrs2_ql,240000,0.161,0.002031009601158992,0.9300955677395403
pbrs2_ql,250000,0.15425,0.004918078893226505,0.9300955677395403
pbrs2_ql,260000,0.17087500000000003,0.008904879280484376,0.9300955677395403
pbrs2_ql,270000,0.165875,0.00594111731915807,0.9300955677395403
pbrs2_ql,280000,0.14275,0.002772634126602343,0.9300955677395403
pbrs2_ql,290000,0.14700000000000002,0.006062177826491067,0.9300955677395403
pbrs2_ql,300000,0.14575,0.00313249102153542,0.9300955677395403
pbrs2_ql,310000,0.1355,0.008147085368400158,0.9300955677395403
pbrs2_ql,320000,0.149,0.0031622776601683824,0.9300955677395403
pbrs2_ql,330000,0.1425,0.006642665127793205,0.9300955677395403
pbrs2_ql,340000,0.136,0.003259601202601327,0.9300955677395403
pbrs2_ql,350000,0.14762499999999998,0.0028145825622994283,0.9300955677395403
pbrs2_ql,360000,0.1295,0.008624094155330166,0.9300955677395403
pbrs2_ql,370000,0.13275,0.001785357107135714,0.9300955677395403
pbrs2_ql,380000,0.13724999999999998,0.005857687256929989,0.9300955677395403
pbrs2_ql,390000,0.13225,0.008317902379807063,0.9300955677395403
pbrs2_ql,400000,0.123875,0.005672025652269214,0.9300955677395403
pbrs2_ql,410000,0.125,0.008852965604812892,0.9300955677395403
pbrs2_ql,420000,0.1355,0.0021505813167606584,0.9300955677395403
pbrs2_ql,430000,0.137125,0.006484356174671461,0.9300955677395403
pbrs2_ql,440000,0.13775,0.006533567172685982,0.9300955677395403
pbrs2_ql,450000,0.123125,0.004761499238685228,0.9300955677395403
pbrs2_ql,460000,0.13225,0.004930770730829009,0.9300955677395403
pbrs2_ql,470000,0.1375,0.003482097069296022,0.9300955677395403
pbrs2_ql,480000,0.13949999999999999,0.0035531676008879656,0.9300955677395403
pbrs2_ql,490000,0.1365,0.002622022120425381,0.9300955677395403
pbrs2_ql,500000,0.14287499999999997,0.002858649156507309,0.9300955677395403
pbrs2_ql,510000,0.13175,0.0039607448794387184,0.9300955677395403
pbrs2_ql,520000,0.12875,0.007075485849042459,0.9300955677395403
pbrs2_ql,530000,0.13137500000000002,0.005748641143783465,0.9300955677395403
pbrs2_ql,540000,0.133625,0.002218529918662358,0.9300955677395403
pbrs2_ql,550000,0.14,0.005385164807134497,0.9300955677395403
pbrs2_ql,560000,0.109,0.01836096402697854,0.9300955677395403
pbrs2_ql,570000,0.111375,0.009356648705599673,0.9300955677395403
pbrs2_ql,580000,0.108375,0.007813249964003453,0.9300955677395403
pbrs2_ql,590000,0.09912499999999999,0.004916490109824282,0.9300955677395403
pbrs2_ql,600000,0.12449999999999999,0.018664806454930093,0.9300955677395403
pbrs2_ql,610000,0.14525,0.0064951905283832856,0.9300955677395403
pbrs2_ql,620000,0.145875,0.013272975363497065,0.9300955677395403
pbrs2_ql,630000,0.142375,0.018706198838887605,0.9300955677395403
pbrs2_ql,640000,0.149,0.01953202498462461,0.9300955677395403
pbrs2_ql,650000,0.15375,0.007154544010627099,0.9300955677395403
