run_name,episode,mean_wr,std_wr,mean_reward_density
icm_mc,10000,0.027499999999999997,0.0015411035007422442,0.04161217898599247
icm_mc,20000,0.055125,0.008165284747025056,0.04161217898599247
icm_mc,30000,0.081,0.002318404623873928,0.04161217898599247
icm_mc,40000,0.102125,0.005481502987320174,0.04161217898599247
icm_mc,50000,0.12837500000000002,0.02113165575623453,0.04161217898599247
icm_mc,60000,0.15037499999999998,0.0035772720053135493,0.04161217898599247
icm_mc,70000,0.167125,0.01630711117886918,0.04161217898599247
icm_mc,80000,0.18562499999999998,0.005726855594477658,0.04161217898599247
icm_mc,90000,0.196875,0.011975887232268015,0.04161217898599247
icm_mc,100000,0.208625,0.005813507977116738,0.04161217898599247
icm_mc,110000,0.21600000000000003,0.012698425099200293,0.04161217898599247
icm_mc,120000,0.236625,0.004929186038282579,0.04161217898599247
icm_mc,130000,0.242625,0.00556074410488381,0.04161217898599247
icm_mc,140000,0.252125,0.005616660484665248,0.04161217898599247
icm_mc,150000,0.263625,0.005342927568290632,0.04161217898599247
icm_mc,160000,0.28274999999999995,0.00279508497187472,0.04161217898599247
icm_mc,170000,0.27775,0.015184284639060205,0.04161217898599247
icm_mc,180000,0.281125,0.0027243118397128965,0.04161217898599247
icm_mc,190000,0.29,0.013057564857200587,0.04161217898599247
icm_mc,200000,0.291375,0.007257539183497375,0.04161217898599247
icm_mc,210000,0.301875,0.0064650502704928815,0.04161217898599247
icm_mc,220000,0.30724999999999997,0.013921655792325866,0.04161217898599247
icm_mc,230000,0.30525,0.0019525624189766653,0.04161217898599247
icm_mc,240000,0.317125,0.004143896113562698,0.04161217898599247
icm_mc,250000,0.31725,0.006046693311223918,0.04161217898599247
icm_mc,260000,0.320875,0.01193929960257302,0.04161217898599247
icm_mc,270000,0.32125,0.0014361406616345085,0.04161217898599247
icm_mc,280000,0.311125,0.00339806930476705,0.04161217898599247
icm_mc,290000,0.321625,0.012001952966080155,0.04161217898599247
icm_mc,300000,0.321375,0.007153451963912255,0.04161217898599247
icm_mc,310000,0.333,0.004834769901453434,0.04161217898599247
icm_mc,320000,0.3355,0.0045689167206242704,0.04161217898599247
icm_mc,330000,0.331125,0.00472195669188103,0.04161217898599247
icm_mc,340000,0.34175,0.009182183836103466,0.04161217898599247
icm_mc,350000,0.34525,0.012219349409849924,0.04161217898599247
icm_mc,360000,0.342625,0.00839921871366615,0.04161217898599247
icm_mc,370000,0.33187500000000003,0.004890999386628467,0.04161217898599247
icm_mc,380000,0.345,0.007008922884438076,0.04161217898599247
icm_mc,390000,0.341125,0.009633113463465471,0.04161217898599247
icm_mc,400000,0.34299999999999997,0.0076403533949680425,0.04161217898599247
icm_mc,410000,0.35287499999999994,0.007519765621347501,0.04161217898599247
icm_mc,420000,0.350875,0.01030397374802556,0.04161217898599247
icm_mc,430000,0.33987500000000004,0.006377450509412035,0.04161217898599247
icm_mc,440000,0.360125,0.011165656048795328,0.04161217898599247
icm_mc,450000,0.36262500000000003,0.0039111219617905075,0.04161217898599247
icm_mc,460000,0.3495,0.0114673449411797,0.04161217898599247
icm_mc,470000,0.36,0.010325938214031678,0.04161217898599247
icm_mc,480000,0.356,0.007305819598101235,0.04161217898599247
