run_name,episode,mean_wr,std_wr,mean_reward_density
icm_ql,10000,0.01925,0.004723610906922795,0.03885607877118051
icm_ql,20000,0.06425,0.006025985396596974,0.03885607877118051
icm_ql,30000,0.11324999999999999,0.007232738070744716,0.03885607877118051
icm_ql,40000,0.14075,0.03350839447063974,0.03885607877118051
icm_ql,50000,0.210375,0.006397020790961987,0.03885607877118051
icm_ql,60000,0.232375,0.021564945513494808,0.03885607877118051
icm_ql,70000,0.276375,0.023343561746228866,0.03885607877118051
icm_ql,80000,0.29962500000000003,0.00959410626374339,0.03885607877118051
icm_ql,90000,0.314125,0.006086614411969931,0.03885607877118051
icm_ql,100000,0.331375,0.010939464109361125,0.03885607877118051
icm_ql,110000,0.34450000000000003,0.012191185340236596,0.03885607877118051
icm_ql,120000,0.34137500000000004,0.013329361387553411,0.03885607877118051
icm_ql,130000,0.349125,0.01553775643392571,0.03885607877118051
icm_ql,140000,0.364125,0.0120383501776614,0.03885607877118051
icm_ql,150000,0.369125,0.007837210919708626,0.03885607877118051
icm_ql,160000,0.377,0.006133922073192654,0.03885607877118051
icm_ql,170000,0.394,0.0038568121551353814,0.03885607877118051
icm_ql,180000,0.377625,0.018971607074784166,0.03885607877118051
icm_ql,190000,0.40075,0.008257572282456854,0.03885607877118051
icm_ql,200000,0.372125,0.011738691366587685,0.03885607877118051
icm_ql,210000,0.395625,0.0052006610156786846,0.03885607877118051
icm_ql,220000,0.39687500000000003,0.006035053852286661,0.03885607877118051
icm_ql,230000,0.403375,0.011892092961291538,0.03885607877118051
icm_ql,240000,0.398125,0.012330728891675451,0.03885607877118051
icm_ql,250000,0.40187500000000004,0.006940596155950865,0.03885607877118051
icm_ql,260000,0.39225,0.0145193835957316,0.03885607877118051
icm_ql,270000,0.394,0.009062284480195916,0.03885607877118051
icm_ql,280000,0.40625,0.009283722313813556,0.03885607877118051
icm_ql,290000,0.39875,0.010538619454178989,0.03885607877118051
icm_ql,300000,0.40875,0.006749999999999979,0.03885607877118051
icm_ql,310000,0.38725000000000004,0.013250000000000012,0.03885607877118051
icm_ql,320000,0.411625,0.014817114260205991,0.03885607877118051
icm_ql,330000,0.39675,0.015574418127172513,0.03885607877118051
icm_ql,340000,0.40775,0.011535271995059316,0.03885607877118051
icm_ql,350000,0.42175,0.0040388736053508815,0.03885607877118051
icm_ql,360000,0.40437499999999993,0.008391774246248505,0.03885607877118051
icm_ql,370000,0.3875,0.011039701082909819,0.03885607877118051
icm_ql,380000,0.39775000000000005,0.009290452088031016,0.03885607877118051
icm_ql,390000,0.39275000000000004,0.007537406715840674,0.03885607877118051
icm_ql,400000,0.38375000000000004,0.017045893933730783,0.03885607877118051
icm_ql,410000,0.40125,0.020798136935793066,0.03885607877118051
icm_ql,420000,0.401625,0.0037645550865938807,0.03885607877118051
